"","Town_City","Village","Streets","count_families","CF_int","A_int","AP_int","HP_int","building_id","damage_grade"
"3646",7,728,5682,1,2,15,3,5,249428,"2"
"3647",29,510,9016,1,2,25,16,5,348504,"2"
"3648",14,950,9810,1,3,25,3.3547268599906,6,946105,"2"
"3649",20,719,7587,1,2,25,16,6,389478,"2"
"3650",6,109,83,0,2,35,6,7,287241,"2"
"3651",8,812,4614,1,2,35,6,5,995408,"2"
"3652",7,157,11015,1,2,30,15,5,556051,"2"
"3653",7,333,2158,0,2,10,3,5,624248,"2"
"3654",3,1229,6628,1,3,30,11,7,720481,"2"
"3655",6,1038,8923,1,1,15,11.979065589345,3,349019,"2"
"3656",9,1298,9975,2,2,15,4,4,1023928,"2"
"3657",1,907,8722,1,2,15,12,5,701452,"2"
"3658",10,90,11215,1,3,30,3,7,697559,"2"
"3659",4,328,9969,0,2,10,4,4,713136,"2"
"3660",25,889,5623,1,2,15,11,2.92116719656699,430197,"2"
"3661",26,580,739,1,2,60,19,5,800761,"2"
"3662",17,1357,11993,1,1,10,7,3,165465,"2"
"3663",20,492,8665,1,2,10,7,4,930564,"2"
"3664",11,415,7983,1,2,15,9,5,612400,"2"
"3665",10,803,7689,1,2,25,5,5,368167,"2"
"3666",30,710,1448,1,2,10,7,5,615777,"2"
"3667",8,1054,2259,1,3,10,8,8,795434,"2"
"3668",4,474,11771,1,2,10,8,7,435061,"2"
"3669",26,1110,7954,1,2,5,4,8,983414,"2"
"3670",1,122,9793,1,2,30,21,5,672628,"2"
"3671",10,735,9387,1,2,15,8,4,645580,"2"
"3672",26,1259,10829,1,2,0,5,7,263825,"2"
"3673",20,158,621,2,2,45,11,5,726540,"2"
"3674",12,1103,11255,1,2,50,6,4,7072,"2"
"3675",11,765,3808,1,4,30,14,10,75193,"2"
"3676",20,884,1438,0,1,5,4,4,1028389,"2"
"3677",6,652,11569,1,2,45,4,8,307467,"2"
"3678",22,649,611,1,2,50,5,5,880883,"2"
"3679",22,791,411,1,2,30,9,5,450753,"2"
"3680",10,1207,8379,1,2,10,5,5,701900,"2"
"3681",26,1023,9865,1,2,5,6,4,637596,"2"
"3682",18,321,6259,1,1,5,9,2,788898,"2"
"3683",13,829,2139,1,2,5,3,3,697014,"2"
"3684",13,829,6840,1,3,25,5,6,910661,"2"
"3685",7,617,7123,1,2,30,5,5,751727,"2"
"3686",11,883,2076,1,5,100,6,16,595524,"2"
"3687",27,548,6721,1,3,35,6,7,263353,"2"
"3688",6,933,825,0,2,10,11,5,99272,"2"
"3689",6,1041,912,1,3,45,15,7,959794,"2"
"3690",22,1136,7712,0,2,30,9,5,884421,"2"
"3691",20,788,4388,1,2,15,6,4,825601,"2"
"3692",10,405,10686,2,2,0,5,4,380656,"2"
"3693",21,107,11065,1,2,20,7,5,66766,"2"
"3694",21,107,8884,1,1,25,6,3,317237,"2"
"3695",11,364,2834,1,2,15,9,5,5286,"2"
"3696",0,757,4925,1,2,15,5,7,835931,"2"
"3697",6,1253,20,1,2,15,11,6,520119,"2"
"3698",8,1004,7536,1,3,25,9.51567786997882,7,125694,"2"
"3699",13,802,10564,1,2,25,3,5,708870,"2"
"3700",8,1414,6594,1,3,15,4,7,790923,"2"
"3701",8,1373,8624,1,2,20,7,6,1002235,"2"
"3702",22,913,2241,1,1,10,8,2,263138,"2"
"3703",20,158,7928,0,2,30,6,4,482764,"2"
"3704",7,1115,12549,1,3,35,9,7,573068,"2"
"3705",4,212,4111,1,2,50,6,5,521948,"2"
"3706",21,336,3249,1,2,25,5,5,171240,"2"
"3707",13,311,7430,1,2,15,5,5,212529,"2"
"3708",8,613,1114,1,3,15,11,6,872436,"2"
"3709",11,883,2076,1,4,60,6,13,265014,"2"
"3710",20,1134,5241,1,1,20,9,2,942392,"2"
"3711",27,1000,8971,1,3,30,6,7,492132,"2"
"3712",8,626,9112,1,3,5,6,7,250086,"2"
"3713",20,158,621,1,1,5,19,3,889197,"2"
"3714",5,133,12564,1,2,20,17,6,314937,"2"
"3715",16,352,4849,1,2,25,9,8,863684,"2"
"3716",20,1021,5481,1,2,5,9,5,928482,"2"
"3717",10,151,8229,1,1,0,6,3,196815,"2"
"3718",14,1367,661,1,3,15,6,5,662622,"2"
"3719",13,373,8242,0,2,0,10,5,86017,"2"
"3720",10,151,5055,1,2,10,6,6,644811,"2"
"3721",26,39,2005,1,1,10,8,3,961748,"2"
"3722",17,198,2075,1,3,80,8,10,974309,"2"
"3723",10,142,4273,1,2,25,3,5,479384,"2"
"3724",1,1358,1789,1,2,10,5,5,41027,"2"
"3725",27,1106,4888,1,2,85,7,4,615652,"2"
"3726",8,1403,9091,1,2,0,7,5,812834,"2"
"3727",7,4,2547,1,2,0,5,4,1036001,"2"
"3728",20,136,11263,1,2,0,6,6,490415,"2"
"3729",7,544,142,1,2,45,7,6,145500,"2"
"3730",6,572,285,1,2.00408151791893,15,7,5,65160,"2"
"3731",13,308,4749,1,2,0,7,6,2927,"2"
"3732",11,1104,9766,1,1,15,7,3,633075,"2"
"3733",7,157,9272,0,2,35,7,6,197745,"2"
"3734",10,1224,5179,1,3,40,5,10,475383,"2"
"3735",25,745,980,1,1,5,18,3,11829,"2"
"3736",18,639,1232,1,3,30,12,7,429885,"2"
"3737",3,1387,925,1,4,50,4,9,569581,"2"
"3738",21,935,9689,1,3,5,6,6,1027601,"2"
"3739",4,755,7496,1,2,5,11,8,1025115,"2"
"3740",4,910,9337,1,2,15,8,4,39507,"2"
"3741",8,463,2917,1,1,10,7,3,205473,"2"
"3742",6,673,4283,1,2,20,7,5,7685,"2"
"3743",21,140,7349,1,3,20,6,7,130195,"2"
"3744",6,933,9212,0,2,50,9,5,192199,"2"
"3745",17,1045,9899,0,6,10,12,18,672676,"2"
"3746",10,1248,2815,1,3,30,8,7,537198,"2"
"3747",11,1144,1214,1,2,10,6,6,97965,"2"
"3748",26,432,6794,1,1,5,3,3,201132,"2"
"3749",10,1174,8867,1,2,5,5,5,799231,"2"
"3750",4,1422,6502,1,1,55,6,3,81332,"2"
"3751",7,1166,406,1,2,30,15,5,180850,"2"
"3752",6,275,9576,0,2,15,7,4,878657,"2"
"3753",17,1308,1375,1,2,25,5,4,701492,"2"
"3754",17,1308,1375,1,1,10,5,3,448392,"2"
"3755",4,1342,6504,0,1,15,4,2,356483,"2"
"3756",17,869,928,1,2,5,8,5,475131,"2"
"3757",11,586,1710,1,2,10,9,5,767057,"2"
"3758",8,1009,975,1,2,15,12,6,132347,"2"
"3759",10,1382,8286,1,2,75,9,6,850444,"2"
"3760",10,1248,2932,1,2,35,6,4,856441,"2"
"3761",22,378,12053,1,2,40,7,4,410833,"2"
"3762",3,1229,6628,1,3,35,8,7,191437,"2"
"3763",7,630,3318,1,2,5,7,4,428876,"2"
"3764",8,1425,3772,1,2,80,9,6,946685,"2"
"3765",25,1186,6173,1,1,60,7,3,364767,"2"
"3766",16,1056,12356,1,2,25,13,5,286671,"2"
"3767",30,1102,5589,1,2,15,3,4,562715,"2"
"3768",10,661,5931,1,2,0,13,6,234628,"2"
"3769",9,1298,4105,1,1,5,2,2,917417,"2"
"3770",10,996,11501,1,2,40,3,6,808753,"2"
"3771",10,1007,8997,1,2,20,8,5,88176,"2"
"3772",17,21,12030,1,2,20,9,5,590244,"2"
"3773",4,598,3081,1,3,5,5,6,640528,"2"
"3774",8,979,5795,0,1,5,3,3,314569,"2"
"3775",4,571,11368,1,2,50,13,5,449686,"2"
"3776",9,772,9619,1,2,20,5,5,295142,"2"
"3777",7,1273,5502,1,2,70,6,6,568236,"2"
"3778",14,271,4615,1,2,50,7,5,746894,"2"
"3779",16,350,10673,1,2,25,10,5,260478,"2"
"3780",20,1339,1483,1,2,25,12,6,979635,"2"
"3781",6,54,3413,1,2,10,10,6,962481,"2"
"3782",7,555,2763,1,2,30,7,4,445271,"2"
"3783",26,991,2170,1,1,10,5,3,141669,"2"
"3784",7,555,2763,1,2,20,9,4,894132,"2"
"3785",22,763,4002,1,1,10,14,3,186365,"2"
"3786",26,1216,12491,1,2,20,10,5,600906,"2"
"3787",15,1319,1489,1,2,25,7,4,225216,"2"
"3788",4,369,2869,1,2,5,8,4,795303,"2"
"3789",14,646,3557,1,3,25,7,7,29104,"2"
"3790",12,807,1556,1,2,20,10,6,457118,"2"
"3791",12,1286,10534,1,2,20,10,5,462471,"2"
"3792",4,926,11897,1,2,60,6,5,562480,"2"
"3793",10,90,10884,1,1,15,7,3,407786,"2"
"3794",1,280,2831,1,2,10,10,5,608918,"2"
"3795",6,1332,1164,1,2,30,8,7,549343,"2"
"3796",10,127,3309,1,3,10,5,6,381325,"2"
"3797",10,88,7009,1,2,30,5,4,1052721,"2"
"3798",27,1394,7659,1,2,30,10,6,249460,"2"
"3799",4,741,3991,2,3,15,7,6,507161,"2"
"3800",26,1216,4374,1,2,80,5,4,450018,"2"
"3801",9,546,12399,1,1,20,3,2,895422,"2"
"3802",9,670,6152,1,2,15,7,5,782201,"2"
"3803",4,605,3623,0,3,30,14,6,126822,"2"
"3804",13,257,7285,1,2,25,2,5,669402,"2"
"3805",27,1394,1270,1,4,50,12,8,1004009,"2"
"3806",17,1393,938,1,2,70,8,7,838847,"2"
"3807",10,735,9103,1,3,90,6,6,978499,"2"
"3808",7,555,608,0,2,5,5,4,759651,"2"
"3809",29,903,7930,1,2,5,12,5,710838,"2"
"3810",20,190,11721,1,2,10,8,4,904308,"2"
"3811",8,463,5839,1,2,10,5,5,527145,"2"
"3812",30,73,5721,1,2,30,11,5,467270,"2"
"3813",22,171,10840,1,2,35,9,5,81358,"2"
"3814",6,981,1771,1,2,15,11,7,831803,"2"
"3815",20,251,10420,1,2,15,7,7,54002,"2"
"3816",26,424,1586,1,2,0,8,4,542465,"2"
"3817",13,18,8307,0,2,0,8,5,671526,"2"
"3818",3,1006,11911,2,3,50,7,8,706100,"2"
"3819",20,158,4322,1,1,0,11,3,731173,"2"
"3820",10,1278,6708,1,2,5,8,5,130659,"2"
"3821",6,673,3679,1,2,0,6,5,579799,"2"
"3822",17,80,8005,1,2,15,8,4,46390,"2"
"3823",6,572,9413,1,2,15,10,6,762167,"2"
"3824",11,164,8561,1,4,30,7,12,125880,"2"
"3825",26,886,11288,1,2,10,10,5,814006,"2"
"3826",7,1166,406,1,2,30,5,4,996281,"2"
"3827",11,147,10399,1,5,5,5,10,848432,"2"
"3828",15,116,2031,1,2,15,6,4,1022339,"2"
"3829",3,1387,8023,2,4,70,9,8,601623,"2"
"3830",8,659,1432,1,2,0,1,5,419012,"2"
"3831",30,298,9089,1,2,0,8,5,30154,"2"
"3832",25,745,8909,1,2,40,6,5,993948,"2"
"3833",25,745,5231,1,3,30,18.6043244736166,8,444248,"2"
"3834",17,1080,9219,1,2,50,7,4,1023332,"2"
"3835",30,822,7067,1,2,25,6,5,390988,"2"
"3836",3,1387,9059,1,5,105,11,11,185544,"2"
"3837",26,580,1174,1,2,10,10,5,333633,"2"
"3838",26,1081,4466,1,2,20,6,5,523032,"2"
"3839",13,1160,4097,1,2,15,7,7,462530,"2"
"3840",20,1161,11175,1,2,5,9,8,432855,"2"
"3841",5,1256,11148,1,2,40,8,4,307752,"2"
"3842",8,1403,4015,1,2,10,5,6,289963,"2"
"3843",26,39,10445,1,1,10,8,3,585342,"2"
"3844",3,1387,925,1,5,35,11,11,839379,"2"
"3845",10,996,11501,1,2,5,4,7,461554,"2"
"3846",26,39,633,1,1,0,21,3,661767,"2"
"3847",25,391,6809,1,2,50,4,5,571557,"2"
"3848",7,630,5569,1,2,30,11,7,596321,"2"
"3849",8,558,10761,1,2,40,6,5,657244,"2"
"3850",6,845,9204,1,4,150,11,9,651478,"2"
"3851",20,832,3971,1,2,5,6,5,381104,"2"
"3852",10,1250,5915,1,3,50,5,7,160888,"2"
"3853",13,523,7465,1,2,5,6,6,986875,"2"
"3854",6,1181,11022,1,2,15,7,7,692473,"2"
"3855",7,423,7831,1,2,30,5,6,662678,"2"
"3856",20,174,3223,1,2,10,2,5,53633,"2"
"3857",7,904,11866,1,3,20,10,8,651186,"2"
"3858",27,1394,44,1,2,35,8,7,632837,"2"
"3859",1,907,8722,1,2,10,10,4,1051991,"2"
"3860",20,11,11097,1,2,25,6,7,545355,"2"
"3861",10,356,8113,1,2,15,2,5,645508,"2"
"3862",7,545,4138,2,3,60,7,7,926481,"2"
"3863",30,73,5721,1,2,5,3,5,662027,"2"
"3864",7,859,6960,1,2,10,6,5,318097,"2"
"3865",4,1422,8344,1,1,80,4,3,925731,"2"
"3866",13,1160,8608,1,2,15,9,5,650106,"2"
"3867",26,740,9722,1,3,40,6,7,846472,"2"
"3868",7,157,11015,1,4,10,15,12,528100,"2"
"3869",16,1012,10112,1,3,10,8,7,226611,"2"
"3870",4,616,11914,1,2,5,4,4,257185,"2"
"3871",4,328,4890,1,3,55.0032999557886,4,6,1027208,"2"
"3872",10,1278,6708,1,2,10,6,5,245153,"2"
"3873",6,1350,10830,1,3,30,9,8,378219,"2"
"3874",20,281,9492,1,2,10,5,5,371672,"2"
"3875",6,516,7904,1,3,20,11,5,823535,"2"
"3876",6,673,6592,0,2,20,6,5,873684,"2"
"3877",6,673,6592,0,3,20,8,5,320193,"2"
"3878",21,107,9462,1,2,10,8,4,1010660,"2"
"3879",6,398,8017,1,2,20,12,7,354053,"2"
"3880",1,280,8959,1,2,5,8,5.13250147701854,208602,"2"
"3881",24,628,6271,1,2,80,7,5,915147,"2"
"3882",18,1295,4302,1,2,30,7,5,625185,"2"
"3883",6,1253,5906,0,4,30,3,8,918698,"2"
"3884",4,219,4306,1,2,15,8,4,156732,"2"
"3885",10,575,3816,0,1,15,5,5,1019650,"2"
"3886",12,591,5900,1,2,25,7,4,131728,"2"
"3887",6,704,6664,1,2,25,9,6,571481,"2"
"3888",20,136,2168,1,2,0,4,5,663713,"2"
"3889",26,1132,6645,1,2,20,5,5,553051,"2"
"3890",4,1363,6439,1,2,5,9,6,728211,"2"
"3891",13,783,7583,1,2,15,5,4,71921,"2"
"3892",10,603,1672,0,1,5,13,3,427062,"2"
"3893",26,110,3985,1,2,25,7,7,84890,"2"
"3894",6,1002,5301,1,2,50,5,4,477866,"2"
"3895",10,1055,10918,1,2,5,4,5,545769,"2"
"3896",20,158,12327,1,2,20,15,4,456515,"2"
"3897",0,252,1738,1,3,25,9,8,922457,"2"
"3898",7,108,10202,1,2,15,3,5,997791,"2"
"3899",13,221,2395,1,2,25,4,5,900518,"2"
"3900",26,1028,881,1,2,35,6,4,516061,"2"
"3901",21,1219,966,1,2,10,4,5,163340,"2"
"3902",3,1006,333,1,2,30,14,5,81367,"2"
"3903",8,640,2788,1,3,25,5,5,411342,"2"
"3904",26,39,9897,1,1,15,6,3,587853,"2"
"3905",4,1276,1718,1,2,50,7,7,394742,"2"
"3906",10,1182,414,1,2,15,6,7,851099,"2"
"3907",11,938,1459,1,2,50,4,7,202002,"2"
"3908",12,284,11098,1,3,25,9,8,64972,"2"
"3909",21,363,2537,1,3,50,6,8,763617,"2"
"3910",3,1387,3863,1,4,65,9,9,585496,"2"
"3911",3,1006,11911,1,2,5,8,5,882305,"2"
"3912",10,70,627,0,2,30,9,4,40385,"2"
"3913",6,516,7663,1,1,15,3,3,723450,"2"
"3914",7,728,4424,1,2,10,7,6,929026,"2"
"3915",21,611,5968,2,1,0,9,3,1034875,"2"
"3916",5,685,10663,1,2,30,10,5,896432,"2"
"3917",11,660,4317,1,2,5,18,6,439194,"2"
"3918",6,104,4521,1,3,10,9,10,239643,"2"
"3919",26,991,3006,1,2,0,7,4,921053,"2"
"3920",30,73,9119,0,1,10,4,3,628212,"2"
"3921",4,484,894,1,2,15,8,5,584354,"2"
"3922",20,826,5653,1,1,0,8,2,608229,"2"
"3923",27,533,10199,1,3,30,16,5,980873,"2"
"3924",11,883,135,1,4,55,10,7,841575,"2"
"3925",10,735,6871,1,2,5,4,4,398147,"2"
"3926",7,746,10920,1,2,15,13,5,293312,"2"
"3927",8,66,10167,1,2,5,5,5,812482,"2"
"3928",7,49,7507,1,1,15,9,4,632221,"2"
"3929",6,1289,8495,1,2,10,4,5,1049419,"2"
"3930",0,858,5666,1,1,15,5,4,716262,"2"
"3931",20,158,621,4,2,25,9,7,362862,"2"
"3932",9,230,1944,1,1,5,7,2,326996,"2"
"3933",26,896,428,1,2,25,5,6,561940,"2"
"3934",20,922,11608,1,2,15,8,4,658969,"2"
"3935",10,1250,3885,1,2,25,4,4,526675,"2"
"3936",27,1394,4186,1,2,20,10,5,989535,"2"
"3937",3,1387,5122,1,5,85,2,10,399182,"2"
"3938",7,455,5355,1,3,30,10,8,929760,"2"
"3939",4,556,10006,1,2,35,6,5,574527,"2"
"3940",10,405,4993,1,2,25,5,5,50780,"2"
"3941",24,1293,11123,1,2,5,5,4,673178,"2"
"3942",26,1132,2036,1,2,150,5,4,112156,"2"
"3943",10,1407,12475,1,2,10,5,5,761682,"2"
"3944",6,673,2937,2,4,30,11,10,658330,"2"
"3945",21,107,8506,1,1,30,4,2,276382,"2"
"3946",11,660,2390,1,2,25,13,6,902211,"2"
"3947",3,1006,4800,1,4,35,17,10,533755,"2"
"3948",8,501,10089,1,3,30,7,10,698486,"2"
"3949",7,1411,5738,0,2,5,11,5,775191,"2"
"3950",26,39,633,1,1,10,24,3,41309,"2"
"3951",26,1259,6129,1,1,35,6,3,4759,"2"
"3952",6,724,5644,0,2,30,8,6,296714,"2"
"3953",14,723,4126,1,2,35,8,6,684321,"2"
"3954",4,450,6718,0,3,50,4,7,468898,"2"
"3955",6,1255,4410,0,2,30,7,8,988761,"2"
"3956",13,64,11594,0,2,5,6,3,848654,"2"
"3957",7,4,7564,1,2,50,6,6,319013,"2"
"3958",17,1080,6817,1,3,0,13,9,916737,"2"
"3959",13,531,8466,1,2,25,8,6,71342,"2"
"3960",26,1001,11008,1,1,5,5,3,42015,"2"
"3961",4,707,3627,1,2,5,7,5,609840,"2"
"3962",8,217,9749,1,3,30,7,8,707054,"2"
"3963",14,1367,7447,1,3,15,6,5,540826,"2"
"3964",11,883,10852,1,4,90,2,8,432993,"2"
"3965",6,398,8593,1,2,15,9,5,616599,"2"
"3966",10,1174,7207,1,2,0,5,5,800308,"2"
"3967",10,1097,7633,1,3,10,8,8,867244,"2"
"3968",7,790,5287,1,2,80,11,5,352903,"2"
"3969",10,76,5289,1,2,40,0.980919803746596,4,337511,"2"
"3970",26,991,2170,1,2,5,7,4,995235,"2"
"3971",13,783,7583,1,3,0,6,7,218952,"2"
"3972",21,1406,1484,0,2,25,6,4,520944,"2"
"3973",21,363,2214,2,3,10,11,6,1001188,"2"
"3974",24,628,10591,1,1,15,10,3,546542,"2"
"3975",8,979,9327,1,2,15,5,7,869890,"2"
"3976",9,445,10728,1,2,10,6,4,866486,"2"
"3977",8,463,5839,1,3,30,14,8,204414,"2"
"3978",0,757,11751,1,2,30,14,5,848755,"2"
"3979",27,1394,8008,1,3,30,9,6,856121,"2"
"3980",12,44,10941,1,2,15,2,5,777570,"2"
"3981",11,1104,1230,1,1,15,8,3,71203,"2"
"3982",2,290,12205,1,2,15,8,5,322061,"2"
"3983",26,39,11246,1,1,10,35,3,354004,"2"
"3984",20,158,8126,1,2,0,5,4,303228,"2"
"3985",7,790,2335,1,2,35,11,4,990913,"2"
"3986",20,826,1065,1,2,5,5,5,208231,"2"
"3987",21,1390,5072,1,2,15,4,4,123310,"2"
"3988",4,1218,2066,0,3,15,6,6,751856,"2"
"3989",21,727,11091,1,2,40,6,4,775212,"3"
"3990",11,883,6391,1,2,50,5,5,663489,"3"
"3991",4,1235,3398,1,2,25,13,5,652740,"3"
"3992",17,1005,5154,1,2,25,7,5,590680,"3"
"3993",7,4,10135,2,2,25,10,6,211413,"3"
"3994",10,90,10081,1,3,10,5,6,714316,"3"
"3995",7,630,3318,1,1,0,5,2,782679,"3"
"3996",20,884,5041,1,2,35,6,6,319060,"3"
"3997",6,376,11743,1,2,25,11,5,205591,"3"
"3998",17,811,220,2,3,20,8,7,262252,"3"
"3999",27,216,1128,1,3,25,9,9,127858,"3"
"4000",20,254,10698,0,2,10,12,6,454178,"3"
"4001",26,991,1452,1,2,10,9,5,726535,"3"
"4002",17,1322,8317,1,3,40,7,7,546295,"3"
"4003",17,1275,709,1,1,0,11,3,245373,"3"
"4004",16,92,5398,1,2,10,6,5,296613,"3"
"4005",17,811,220,1,3,5,7,7,440805,"3"
"4006",27,1155,10278,1,2,5,18,6,905578,"3"
"4007",11,660,7281,1,2,50,11,6,870007,"3"
"4008",18,1092,10639,1,2,5,5,4,670272,"3"
"4009",7,1421,9225,1,2,5,7,6,61245,"3"
"4010",10,603,4355,1,2,25,6,4,207970,"3"
"4011",15,668,8246,1,1,50,3,3,426060,"3"
"4012",5,404,2022,1,2,25,8,6,801656,"3"
"4013",17,1279,11282,1,3,15,9,11,126996,"3"
"4014",17,1149,9419,0,2,0,8,6,973759,"3"
"4015",17,51,1979,2,3,30,4,7,182217,"3"
"4016",8,433,103,2,1,20,5,5,653102,"3"
"4017",10,735,519,1,2,0,5,5,49614,"3"
"4018",17,715,2060,1,3,10,8,7,567370,"3"
"4019",21,345,319,1,2,5,5,5,314916,"3"
"4020",14,429,10145,1,2,15,10,5,257487,"3"
"4021",27,548,9673,1,3,55,7,7,188757,"3"
"4022",18,977,625,1,2,0,3,3,637544,"3"
"4023",27,548,10505,1,2,30,6,6,760619,"3"
"4024",17,930,2687,1,3,15,5,6,642739,"3"
"4025",8,1414,11286,1,3,30,6,5,36976,"3"
"4026",10,417,3007,1,2,80,5,5,418762,"3"
"4027",8,767,8613,1,1,30,5,3,917304,"3"
"4028",17,1183,5513,0,3,5,12,7,699252,"3"
"4029",6,1241,9839,1,2,80,6,6,796265,"3"
"4030",10,337,296,1,2,15,5,4,261318,"3"
"4031",16,1399,7750,1,1,0,5,3,16824,"3"
"4032",26,302,2484,1,2,10,5,5,644210,"3"
"4033",4,821,6477,1,2,35,17,4,190787,"3"
"4034",11,660,12077,1,3,50,8,10,300035,"3"
"4035",17,817,6284,1,3,15,10,7,870116,"3"
"4036",6,287,10436,1,3,35,6,7,786000,"3"
"4037",10,1278,4825,1,3,30,7,7,1039092,"3"
"4038",10,1382,65,1,3,25,6,8,798334,"3"
"4039",9,713,6934,1,1,20,9,3,965774,"3"
"4040",10,151,8229,1,2,40,3,5,681385,"3"
"4041",7,282,6981,1,1,0,12,4,791499,"3"
"4042",3,1006,6683,1,2,15,8,6,361896,"3"
"4043",10,996,9751,1,2,20,6,5,507468,"3"
"4044",27,1394,10888,1,3,40,8,6,927959,"3"
"4045",16,1361,7080,1,3,25,8,9,858582,"3"
"4046",17,1149,5220,1,3,15,7,7,873364,"3"
"4047",10,417,634,1,2,40,12,6,566135,"3"
"4048",27,216,1128,1,2,35,7,7,998773,"3"
"4049",11,131,1488,1,3,30,8,9,201944,"3"
"4050",17,1045,9899,1,4,0,9,12,860460,"3"
"4051",17,80,2538,1,2,25,8,4,938347,"3"
"4052",17,658,6800,1,3,10,9,9,843580,"3"
"4053",6,1324,11795,1,2,20,9,7,95725,"3"
"4054",27,181,7810,1,3,55,16,7,774786,"3"
"4055",3,574,8555,1,3,55,10,6,463112,"3"
"4056",11,883,10852,1,4,100,6,8,963513,"3"
"4057",9,670,11706,1,1,20,6,2,810219,"3"
"4058",16,1014,797,1,2,15,6,5,876545,"3"
"4059",20,863,8297,0,2,15,6,6,196551,"3"
"4060",17,1183,1113,1,3,50,8,7,742456,"3"
"4061",21,1051,11451,1,3,15,6,7,187699,"3"
"4062",17,797,6150,1,1,0,6,2,808592,"3"
"4063",4,1342,5166,1,2,5,5,5,161465,"3"
"4064",17,930,2621,1,2,15,6,7,962383,"3"
"4065",6,1038,6107,1,2,25,6,5,985343,"3"
"4066",10,1382,371,1,2,35,9,5,309548,"3"
"4067",11,765,2964,1,3,60,10,7,15166,"3"
"4068",17,1005,1989,1,2,50,7,5,1010733,"3"
"4069",18,134,9275,1,2,5,9,5,866645,"3"
"4070",27,1106,4577,1,3,35,15,9,36994,"3"
"4071",17,51,1979,1,3,30,3,7,123821,"3"
"4072",17,198,12174,1,1,0,4.10304520346942,4,856440,"3"
"4073",18,29,5636,1,2,0,11,5,456028,"3"
"4074",27,269,328,1,2,20,8,5,953814,"3"
"4075",26,1259,10252,1,2,15,6,8,627652,"3"
"4076",17,715,11485,1,2,20,8,4,906064,"3"
"4077",27,1106,6649,1,3,25,6,7,877123,"3"
"4078",20,158,1202,1,2,40,13,6,120487,"3"
"4079",27,1155,10278,1,1,5,17,3,192208,"3"
"4080",17,1067,3845,1,2,25,15,5,118683,"3"
"4081",17,1196,6697,1,3,10,13,8,956344,"3"
"4082",6,275,5480,1,1,10,6,2,886485,"3"
"4083",27,533,4223,1,3,105,4,8,66143,"3"
"4084",8,1225,11733,1,2,25,5,6,1001172,"3"
"4085",17,566,12387,2,2,80,7,5,692937,"3"
"4086",8,1054,3839,1,3,15,6,8,888049,"3"
"4087",26,621,2002,0,1,10,6,2,791660,"3"
"4088",8,463,8236,1,1,10,7,2,175521,"3"
"4089",10,603,4355,1,1,10,9,3,397830,"3"
"4090",17,1275,7157,1,1,20,8,3,743344,"3"
"4091",17,247,1254,1,2,10,10,5,580693,"3"
"4092",17,1119,4844,1,2,50,7,6,520992,"3"
"4093",7,545,2929,1,2,10,3,6,128030,"3"
"4094",8,1009,450,1,2,5,10,6,430639,"3"
"4095",8,463,2386,1,3,5,13,8,972665,"3"
"4096",10,1224,344,1,2.00875292448992,10,8,4,827644,"3"
"4097",12,309,6881,1,1,50,4,3,996784,"3"
"4098",10,417,6188,1,3,70,5,8,581429,"3"
"4099",10,803,5136,1,2,0,5,5,337124,"3"
"4100",7,49,2804,1,2,15,7,6,175183,"3"
"4101",4,474,12459,1,1,25,6,3,878281,"3"
"4102",25,843,2218,1,2,40,4,5,812585,"3"
"4103",28,458,8615,1,3,0,13,8,781119,"3"
"4104",11,126,9338,1,2,10,7,4,87320,"3"
"4105",7,773,5096,1,2,5,6,5,371741,"3"
"4106",8,440,2980,1,3,60,7,7,753775,"3"
"4107",21,839,582,1,2,10,5,4,538596,"3"
"4108",20,884,9838,1,2,10,7,6,487851,"3"
"4109",7,4,10344,1,3,60,9,5,120166,"3"
"4110",17,1030,1525,1,3,30,13,7,956423,"3"
"4111",11,765,6737,1,4,60,5,8,548627,"3"
"4112",11,131,11392,1,2,30,5,5,93680,"3"
"4113",17,31,5152,0,3,5.55650465290253,7,7,108908,"3"
"4114",8,1009,975,1,2,25,11,6,576995,"3"
"4115",10,1397,284,1,2,5,6,5,685353,"3"
"4116",21,581,8231,1,3,0,6,7,436281,"3"
"4117",8,1054,3839,1,3,20,6,8,583488,"3"
"4118",17,682,1039,1,2,20,7,5,224074,"3"
"4119",27,548,4339,1,1,30,6,2,929890,"3"
"4120",11,131,412,1,2,45,8,5,991627,"3"
"4121",6,141,5172,1,2,25,6,5,742556,"3"
"4122",11,126,7842,1,2,20,5,4,796695,"3"
"4123",10,1074,8048,1,3,30,16,8,948947,"3"
"4124",21,274,9801,2,3,30,7,6,899354,"3"
"4125",27,216,1243,1,2,35,4,6,25741,"3"
"4126",21,1051,1515,1,2,20,4,5,504283,"3"
"4127",7,1040,4350,1,2,35,5,5,250130,"3"
"4128",10,1097,3572,1,1,25,4,3,421434,"3"
"4129",15,1059,6211,1,2,40,4,5,132787,"3"
"4130",27,181,5304,1,3,50,8,7,826238,"3"
"4131",8,463,2917,1,3,20,6,7,478904,"3"
"4132",27,1155,7851,1,2,30,5,6,1018385,"3"
"4133",8,558,528,1,3,25,11,8,248240,"3"
"4134",7,641,7523,1,2,50,6,7,135440,"3"
"4135",8,597,11842,1,2,30,5,5,459843,"3"
"4136",17,1080,4482,1,2,20,7,3,452285,"3"
